Body ID,Headline
10662,Same sex marriage right should be protected
10663,Same sex marriage right should be protected
10664,Same sex marriage right should be protected
10665,Same sex marriage right should be protected
10666,Same sex marriage right should be protected
10667,Same sex marriage right should be protected
10668,Same sex marriage right should be protected
10669,Same sex marriage right should be protected
10670,Same sex marriage right should be protected
10671,Same sex marriage right should be protected
10672,Same sex marriage right should be protected
10673,Same sex marriage right should be protected
10674,Same sex marriage right should be protected
10675,Same sex marriage right should be protected
10676,Same sex marriage right should be protected
10677,Same sex marriage right should be protected
10678,Same sex marriage right should be protected
10679,Same sex marriage right should be protected
10680,Same sex marriage right should be protected
10681,Same sex marriage right should be protected
10682,Same sex marriage right should be protected
10683,Same sex marriage right should be protected
10684,Same sex marriage right should be protected
10685,Same sex marriage right should be protected
10686,Same sex marriage right should be protected
10687,Same sex marriage right should be protected
10688,Same sex marriage right should be protected
10689,Same sex marriage right should be protected
10690,Same sex marriage right should be protected
10691,Same sex marriage right should be protected
10692,Same sex marriage right should be protected
